Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
2,A07,Unassigned,8.25,51.59,19.38,34.46,
2,A08,Unassigned,8.25,47.96,-31.18,-55.45,
2,A09,Unassigned,8.25,46.88,12.15,21.61,
2,A10,Unassigned,8.25,36.24,22.76,40.48,
2,A11,Unassigned,8.25,55.49,17.75,31.57,
2,A12,Background,8.25,0,0,0,
2,B01,Background,8.25,0,0,0,
2,B02,Unassigned,8.25,77.28,-7.84,-13.94,
2,B03,FROZEN (1 MONTH) PBMCS,8.25,75.32,19.4,34.49,5
2,B04,FROZEN (1 MONTH) PBMCS,8.25,61.7,19.99,35.54,5
2,B05,FROZEN (1 MONTH) PBMCS,8.25,63.48,20.82,37.03,5
2,B06,FROZEN (1 MONTH) PBMCS,8.25,65.13,22.36,39.77,5
2,B07,Unassigned,8.25,55.25,-13.05,-23.21,
2,B08,Unassigned,8.25,45.14,-8.17,-14.52,
2,B09,Unassigned,8.25,55.01,1.34,2.38,
2,B10,Unassigned,8.25,47,-2.28,-4.05,
2,B11,Unassigned,8.25,79.57,-4.44,-7.89,
2,B12,Background,8.25,0,0,0,
2,C01,Background,8.25,0,0,0,
2,C02,Unassigned,8.25,37.05,-6.66,-11.85,
2,C03,FROZEN (1 MONTH) PBMCS,8.25,76.44,27.37,48.68,5
2,C04,FROZEN (1 MONTH) PBMCS,8.25,71.28,29.48,52.42,5
2,C05,FROZEN (1 MONTH) PBMCS,8.25,89.59,26.75,47.57,5
2,C06,FROZEN (1 MONTH) PBMCS,8.25,74.86,27,48.01,5
2,C07,Unassigned,8.25,21.11,-2.85,-5.07,
2,C08,Unassigned,8.25,30.16,-1.08,-1.92,
2,C09,Unassigned,8.25,27.29,-2.76,-4.91,
2,C10,Unassigned,8.25,20.78,-2.02,-3.59,
2,C11,Unassigned,8.25,23.99,-18.49,-32.88,
2,C12,Background,8.25,0,0,0,
2,D01,Background,8.25,0,0,0,
2,D02,Unassigned,8.25,20.45,-2.41,-4.29,
2,D03,FROZEN (1 MONTH) PBMCS,8.25,70.51,27.55,49,
2,D04,FROZEN (1 MONTH) PBMCS,8.25,82.41,30.97,55.08,5
2,D05,Unassigned,8.25,20.18,-2.84,-5.04,5
2,D06,Unassigned,8.25,21.84,-3.08,-5.47,
2,D07,Unassigned,8.25,22.18,-3.14,-5.59,
2,D08,Unassigned,8.25,18.04,-2.33,-4.15,
2,D09,Unassigned,8.25,21.25,-2.82,-5.02,
2,D10,Unassigned,8.25,29.01,-3.65,-6.49,
2,D11,Unassigned,8.25,25.24,-3.22,-5.73,
2,D12,Background,8.25,0,0,0,
2,E01,Background,8.25,0,0,0,
2,E02,Unassigned,8.25,20.8,-3.25,-5.78,
2,E03,Unassigned,8.25,19.73,-4.08,-7.26,
2,E04,Unassigned,8.25,15.73,-1.83,-3.26,
2,E05,Unassigned,8.25,20.25,-2.53,-4.49,
2,E06,Unassigned,8.25,24.73,-2.71,-4.82,
2,E07,Unassigned,8.25,20.71,-3.46,-6.16,
2,E08,Unassigned,8.25,19.54,-0.45,-0.81,
2,E09,Unassigned,8.25,20.12,-3.31,-5.88,
2,E10,Unassigned,8.25,25.33,-2.12,-3.78,
2,E11,Unassigned,8.25,71.16,-18.26,-32.47,
2,E12,Background,8.25,0,0,0,
2,F01,Background,8.25,0,0,0,
2,F02,Unassigned,8.25,19.83,-3.19,-5.66,
2,F03,Unassigned,8.25,16.41,-2.94,-5.23,
2,F04,Unassigned,8.25,16.25,-2.71,-4.81,
2,F05,Unassigned,8.25,19.49,-2.93,-5.21,
2,F06,Unassigned,8.25,22.59,-3.78,-6.71,
2,F07,Unassigned,8.25,44.49,-24.89,-44.26,
2,F08,Unassigned,8.25,16.33,0.51,0.9,
2,F09,Unassigned,8.25,27.99,-2.88,-5.12,
2,F10,Unassigned,8.25,23.43,-2.27,-4.03,
2,F11,Unassigned,8.25,22.92,-3.11,-5.53,
2,F12,Background,8.25,0,0,0,
2,G01,Background,8.25,0,0,0,
2,G02,Unassigned,8.25,68.56,-4.8,-8.54,
2,G03,Unassigned,8.25,22.99,-3.41,-6.07,
2,G04,Unassigned,8.25,21.59,-3.96,-7.04,
2,G05,Unassigned,8.25,20.36,-3,-5.34,
2,G06,Unassigned,8.25,27.53,-1.97,-3.51,
2,G07,Unassigned,8.25,30.82,-3.79,-6.74,
2,G08,Unassigned,8.25,18.51,1.76,3.13,
2,G09,Unassigned,8.25,29.4,-3.31,-5.89,
2,G10,Unassigned,8.25,27.74,-2.17,-3.86,
2,G11,Unassigned,8.25,30.86,-12.61,-22.43,
2,G12,Background,8.25,0,0,0,
2,H01,Background,8.25,0,0,0,
2,H02,Unassigned,8.25,60.14,-3.33,-5.92,
2,H03,Unassigned,8.25,70.55,-2.82,-5.01,
2,H04,Unassigned,8.25,40.74,0.57,1.01,
2,H05,Unassigned,8.25,36.5,-7.1,-12.63,
2,H06,Unassigned,8.25,44.81,-1.77,-3.14,
2,H07,Unassigned,8.25,48.28,1.67,2.98,
2,H08,Unassigned,8.25,49.38,6.69,11.9,
2,H09,Unassigned,8.25,66.73,-7.64,-13.58,
2,H10,Unassigned,8.25,52.04,-3.52,-6.27,
2,H11,Unassigned,8.25,73.97,13.33,23.7,
2,H12,Background,8.25,0,0,0,
3,A01,Background,15.2,0,0,0,
3,A02,Unassigned,15.2,48.37,7.72,13.72,
3,A03,Unassigned,15.2,46.66,-4.91,-8.74,
3,A04,Unassigned,15.2,43,5.75,10.22,
3,A05,Unassigned,15.2,56.59,1.96,3.49,
3,A06,Unassigned,15.2,35.7,13.41,23.85,
3,A07,Unassigned,15.2,29.88,-4.74,-8.43,
3,A08,Unassigned,15.2,63.28,-75.56,-134.38,
3,A09,Unassigned,15.2,45.51,-53.72,-95.53,
3,A10,Unassigned,15.2,28.38,-43.66,-77.64,
3,A11,Unassigned,15.2,36.52,-0.09,-0.16,
3,A12,Background,15.2,0,0,0,
3,B01,Background,15.2,0,0,0,
3,B02,Unassigned,15.2,79.57,-10.71,-19.04,
3,B03,FROZEN (1 MONTH) PBMCS,15.2,75.13,20.58,36.6,5
3,B04,FROZEN (1 MONTH) PBMCS,15.2,61.66,20.9,37.16,5
3,B05,FROZEN (1 MONTH) PBMCS,15.2,63.97,19.85,35.3,5
3,B06,FROZEN (1 MONTH) PBMCS,15.2,64.88,22.57,40.14,5
3,B07,Unassigned,15.2,51.57,-11.61,-20.65,
3,B08,Unassigned,15.2,51.72,-7.49,-13.32,
3,B09,Unassigned,15.2,66.67,-1.37,-2.43,
3,B10,Unassigned,15.2,43.77,-0.68,-1.22,
3,B11,Unassigned,15.2,66.19,-4.42,-7.86,
3,B12,Background,15.2,0,0,0,
3,C01,Background,15.2,0,0,0,
3,C02,Unassigned,15.2,46.72,-2.47,-4.39,
3,C03,FROZEN (1 MONTH) PBMCS,15.2,78.07,28.22,50.19,5
3,C04,FROZEN (1 MONTH) PBMCS,15.2,73.13,28.92,51.42,5
3,C05,FROZEN (1 MONTH) PBMCS,15.2,92.87,26.39,46.93,5
3,C06,FROZEN (1 MONTH) PBMCS,15.2,77.03,27.57,49.03,5
3,C07,Unassigned,15.2,21.18,-2.73,-4.85,
3,C08,Unassigned,15.2,25.68,-1.34,-2.39,
3,C09,Unassigned,15.2,24.55,-3.11,-5.54,
3,C10,Unassigned,15.2,38.85,-2.69,-4.78,
3,C11,Unassigned,15.2,26.61,-10.27,-18.27,
3,C12,Background,15.2,0,0,0,
3,D01,Background,15.2,0,0,0,
3,D02,Unassigned,15.2,24.45,-3.02,-5.38,
3,D03,FROZEN (1 MONTH) PBMCS,15.2,72.35,28.24,50.22,
3,D04,FROZEN (1 MONTH) PBMCS,15.2,86.11,31.48,55.98,5
3,D05,Unassigned,15.2,19.33,-2.79,-4.95,5
3,D06,Unassigned,15.2,21.13,-2.76,-4.9,
3,D07,Unassigned,15.2,21.35,-2.66,-4.73,
3,D08,Unassigned,15.2,18.51,-2.09,-3.71,
3,D09,Unassigned,15.2,21.02,-3.63,-6.45,
3,D10,Unassigned,15.2,29.44,-4.03,-7.16,
3,D11,Unassigned,15.2,28.17,-2.99,-5.31,
3,D12,Background,15.2,0,0,0,
3,E01,Background,15.2,0,0,0,
3,E02,Unassigned,15.2,20.74,-3.44,-6.13,
3,E03,Unassigned,15.2,19.29,-3.87,-6.88,
3,E04,Unassigned,15.2,15.53,-1.31,-2.33,
3,E05,Unassigned,15.2,19.87,-2.39,-4.25,
3,E06,Unassigned,15.2,23.7,-3.92,-6.98,
3,E07,Unassigned,15.2,20.75,-2.97,-5.28,
3,E08,Unassigned,15.2,22.94,-0.11,-0.19,
3,E09,Unassigned,15.2,19.33,-3.75,-6.66,
3,E10,Unassigned,15.2,28.76,-3.79,-6.74,
3,E11,Unassigned,15.2,75.17,-4.02,-7.15,
3,E12,Background,15.2,0,0,0,
3,F01,Background,15.2,0,0,0,
3,F02,Unassigned,15.2,20.54,-2.96,-5.27,
3,F03,Unassigned,15.2,16.26,-2.59,-4.61,
3,F04,Unassigned,15.2,14.14,-2.62,-4.67,
3,F05,Unassigned,15.2,18.28,-2.48,-4.42,
3,F06,Unassigned,15.2,23.34,-3.36,-5.97,
3,F07,Unassigned,15.2,43.45,-12.73,-22.63,
3,F08,Unassigned,15.2,17.35,-0.46,-0.82,
3,F09,Unassigned,15.2,26.96,-3.36,-5.98,
3,F10,Unassigned,15.2,23.39,-1.78,-3.17,
3,F11,Unassigned,15.2,25.76,-4.3,-7.65,
3,F12,Background,15.2,0,0,0,
3,G01,Background,15.2,0,0,0,
3,G02,Unassigned,15.2,72.72,-10.5,-18.67,
3,G03,Unassigned,15.2,23.09,-2.72,-4.84,
3,G04,Unassigned,15.2,21.59,-4.34,-7.71,
3,G05,Unassigned,15.2,20.25,-3.86,-6.87,
3,G06,Unassigned,15.2,61.93,-2.74,-4.88,
3,G07,Unassigned,15.2,60.41,-23.83,-42.38,
3,G08,Unassigned,15.2,20.9,0.12,0.21,
3,G09,Unassigned,15.2,42.39,-5.68,-10.11,
3,G10,Unassigned,15.2,31.78,-9.5,-16.89,
3,G11,Unassigned,15.2,49.14,-17.66,-31.4,
3,G12,Background,15.2,0,0,0,
3,H01,Background,15.2,0,0,0,
3,H02,Unassigned,15.2,47.56,8.82,15.68,
3,H03,Unassigned,15.2,57.5,-3.04,-5.4,
3,H04,Unassigned,15.2,27.98,0.05,0.09,
3,H05,Unassigned,15.2,34.06,-2.05,-3.65,
3,H06,Unassigned,15.2,30.51,-1.1,-1.96,
3,H07,Unassigned,15.2,30.94,7.57,13.46,
3,H08,Unassigned,15.2,23.53,19.72,35.08,
3,H09,Unassigned,15.2,45.4,14.6,25.97,
3,H10,Unassigned,15.2,61.04,4.01,7.14,
3,H11,Unassigned,15.2,52.39,18.12,32.23,
3,H12,Background,15.2,0,0,0,
4,A01,Background,22.75,0,0,0,
4,A02,Unassigned,22.75,-12.22,-11.69,-20.79,
4,A03,Unassigned,22.75,-19.1,-5.69,-10.11,
4,A04,Unassigned,22.75,-27.22,-18.13,-32.24,
4,A05,Unassigned,22.75,-22.01,-5.05,-8.99,
4,A06,Unassigned,22.75,42.8,0.89,1.58,
4,A07,Unassigned,22.75,4.16,-15.87,-28.22,
4,A08,Unassigned,22.75,-11.22,-41.83,-74.38,
4,A09,Unassigned,22.75,-13.18,-35.88,-63.81,
4,A10,Unassigned,22.75,-0.35,-32.57,-57.92,
4,A11,Unassigned,22.75,-12.97,-24.16,-42.97,
4,A12,Background,22.75,0,0,0,
4,B01,Background,22.75,0,0,0,
4,B02,Unassigned,22.75,72.03,-1.36,-2.42,
4,B03,FROZEN (1 MONTH) PBMCS,22.75,35.67,33.8,60.1,5
4,B04,FROZEN (1 MONTH) PBMCS,22.75,26.45,30.75,54.69,5
4,B05,FROZEN (1 MONTH) PBMCS,22.75,26.1,33.79,60.09,5
4,B06,FROZEN (1 MONTH) PBMCS,22.75,29.04,33.58,59.71,5
4,B07,Unassigned,22.75,-57.4,195.45,347.59,
4,B08,Unassigned,22.75,-2.29,-40.77,-72.5,
4,B09,Unassigned,22.75,-12.36,-30.75,-54.68,
4,B10,Unassigned,22.75,-0.66,-42.96,-76.41,
4,B11,Unassigned,22.75,-4.55,-48.35,-85.98,
4,B12,Background,22.75,0,0,0,
4,C01,Background,22.75,0,0,0,
4,C02,Unassigned,22.75,6.36,-52.56,-93.47,
4,C03,FROZEN (1 MONTH) PBMCS,22.75,30.71,42.08,74.84,5
4,C04,FROZEN (1 MONTH) PBMCS,22.75,29.21,41.19,73.26,5
4,C05,FROZEN (1 MONTH) PBMCS,22.75,48.64,43.75,77.81,5
4,C06,FROZEN (1 MONTH) PBMCS,22.75,32.49,39.56,70.35,5
4,C07,Unassigned,22.75,12.21,-43.2,-76.83,
4,C08,Unassigned,22.75,101.17,-5.56,-9.89,
4,C09,Unassigned,22.75,11.17,-35.09,-62.4,
4,C10,Unassigned,22.75,13.37,-23.17,-41.2,
4,C11,Unassigned,22.75,10.1,-33.63,-59.81,
4,C12,Background,22.75,0,0,0,
4,D01,Background,22.75,0,0,0,
4,D02,Unassigned,22.75,8.36,-17.13,-30.47,
4,D03,FROZEN (1 MONTH) PBMCS,22.75,32.57,40.44,71.91,
4,D04,FROZEN (1 MONTH) PBMCS,22.75,46.52,44.53,79.19,5
4,D05,Unassigned,22.75,-46.28,19.03,33.84,5
4,D06,Unassigned,22.75,10.77,-18.34,-32.61,
4,D07,Unassigned,22.75,13.44,-34.8,-61.88,
4,D08,Unassigned,22.75,7.91,-49.78,-88.53,
4,D09,Unassigned,22.75,11.69,-46.78,-83.19,
4,D10,Unassigned,22.75,18.22,-38.9,-69.17,
4,D11,Unassigned,22.75,9.73,-42.45,-75.49,
4,D12,Background,22.75,0,0,0,
4,E01,Background,22.75,0,0,0,
4,E02,Unassigned,22.75,11.45,-42.75,-76.03,
4,E03,Unassigned,22.75,13.75,-26.51,-47.15,
4,E04,Unassigned,22.75,7.55,-40.8,-72.56,
4,E05,Unassigned,22.75,10.49,-19.69,-35.02,
4,E06,Unassigned,22.75,12.52,-43.91,-78.09,
4,E07,Unassigned,22.75,9.99,-26.72,-47.51,
4,E08,Unassigned,22.75,14.95,-5.33,-9.47,
4,E09,Unassigned,22.75,9.4,-20.21,-35.94,
4,E10,Unassigned,22.75,13.7,-18.02,-32.05,
4,E11,Unassigned,22.75,-6.42,-36.49,-64.89,
4,E12,Background,22.75,0,0,0,
4,F01,Background,22.75,0,0,0,
4,F02,Unassigned,22.75,10.3,-36.08,-64.16,
4,F03,Unassigned,22.75,12.7,-36.41,-64.76,
4,F04,Unassigned,22.75,6.8,-31,-55.14,
4,F05,Unassigned,22.75,11,-15,-26.68,
4,F06,Unassigned,22.75,14.36,-12.42,-22.08,
4,F07,Unassigned,22.75,-3.19,-15.41,-27.41,
4,F08,Unassigned,22.75,6.45,-4.87,-8.67,
4,F09,Unassigned,22.75,9.33,-49.15,-87.41,
4,F10,Unassigned,22.75,12.59,-40.1,-71.32,
4,F11,Unassigned,22.75,11.72,-36.58,-65.05,
4,F12,Background,22.75,0,0,0,
4,G01,Background,22.75,0,0,0,
4,G02,Unassigned,22.75,-4.94,-41.25,-73.35,
4,G03,Unassigned,22.75,12.19,-52.88,-94.04,
4,G04,Unassigned,22.75,9.6,-51.37,-91.35,
4,G05,Unassigned,22.75,10.28,-57.77,-102.73,
4,G06,Unassigned,22.75,8.46,-34.02,-60.5,
4,G07,Unassigned,22.75,5.8,-23.36,-41.55,
4,G08,Unassigned,22.75,2.23,-36.18,-64.35,
4,G09,Unassigned,22.75,0.04,-50.98,-90.67,
4,G10,Unassigned,22.75,10.02,-35.51,-63.16,
4,G11,Unassigned,22.75,2.9,-9.47,-16.85,
4,G12,Background,22.75,0,0,0,
4,H01,Background,22.75,0,0,0,
4,H02,Unassigned,22.75,-6.72,-25.02,-44.5,
4,H03,Unassigned,22.75,-23.08,-8.85,-15.74,
4,H04,Unassigned,22.75,-5.04,-23.43,-41.66,
4,H05,Unassigned,22.75,-1.75,-19.75,-35.12,
4,H06,Unassigned,22.75,-4.85,-19.98,-35.54,
4,H07,Unassigned,22.75,-10.3,-13.57,-24.13,
4,H08,Unassigned,22.75,-6.77,-21.28,-37.84,
4,H09,Unassigned,22.75,-15.52,-22.88,-40.7,
4,H10,Unassigned,22.75,-12.32,-12.42,-22.08,
4,H11,Unassigned,22.75,3.33,-27.33,-48.6,
4,H12,Background,22.75,0,0,0,
5,A01,Background,29.92,0,0,0,
5,A02,Unassigned,29.92,3.23,-5.05,-8.97,
5,A03,Unassigned,29.92,1,-3.8,-6.75,
5,A04,Unassigned,29.92,-7.36,-5.56,-9.88,
5,A05,Unassigned,29.92,97.2,4.97,8.85,
5,A06,Unassigned,29.92,-9.45,-4.58,-8.14,
5,A07,Unassigned,29.92,55.42,-3.74,-6.65,
5,A08,Unassigned,29.92,4.13,-11.97,-21.29,
5,A09,Unassigned,29.92,2.43,-11.87,-21.11,
5,A10,Unassigned,29.92,7.73,-17.52,-31.16,
5,A11,Unassigned,29.92,0.78,-5.57,-9.91,
5,A12,Background,29.92,0,0,0,
5,B01,Background,29.92,0,0,0,
5,B02,Unassigned,29.92,-13.48,-27.27,-48.5,
5,B03,FROZEN (1 MONTH) PBMCS,29.92,33.39,29.72,52.85,5
5,B04,FROZEN (1 MONTH) PBMCS,29.92,22.68,29.61,52.65,5
5,B05,FROZEN (1 MONTH) PBMCS,29.92,23.76,29.38,52.25,5
5,B06,FROZEN (1 MONTH) PBMCS,29.92,23.93,31.59,56.19,5
5,B07,Unassigned,29.92,-11.31,-25.83,-45.93,
5,B08,Unassigned,29.92,5.69,-11.07,-19.69,
5,B09,Unassigned,29.92,5.46,-9.34,-16.61,
5,B10,Unassigned,29.92,92.86,2.87,5.1,
5,B11,Unassigned,29.92,9.72,-4.79,-8.52,
5,B12,Background,29.92,0,0,0,
5,C01,Background,29.92,0,0,0,
5,C02,Unassigned,29.92,10.71,-17.83,-31.72,
5,C03,FROZEN (1 MONTH) PBMCS,29.92,24.43,29.1,51.76,5
5,C04,FROZEN (1 MONTH) PBMCS,29.92,25.47,36.84,65.51,5
5,C05,FROZEN (1 MONTH) PBMCS,29.92,42.51,39.44,70.15,5
5,C06,FROZEN (1 MONTH) PBMCS,29.92,29.77,38.48,68.44,5
5,C07,Unassigned,29.92,10.98,-12,-21.35,
5,C08,Unassigned,29.92,74.82,0.35,0.62,
5,C09,Unassigned,29.92,9.85,-10.51,-18.69,
5,C10,Unassigned,29.92,13.24,-4.66,-8.29,
5,C11,Unassigned,29.92,10.27,-9.62,-17.11,
5,C12,Background,29.92,0,0,0,
5,D01,Background,29.92,0,0,0,
5,D02,Unassigned,29.92,7.41,-4.38,-7.8,
5,D03,FROZEN (1 MONTH) PBMCS,29.92,28,38.66,68.76,
5,D04,FROZEN (1 MONTH) PBMCS,29.92,37.61,37.46,66.62,5
5,D05,Unassigned,29.92,79.89,-1.01,-1.8,5
5,D06,Unassigned,29.92,10.82,-2.54,-4.51,
5,D07,Unassigned,29.92,11.52,-8.51,-15.13,
5,D08,Unassigned,29.92,7.64,-15.73,-27.97,
5,D09,Unassigned,29.92,10.48,-15.16,-26.96,
5,D10,Unassigned,29.92,29.46,-5.76,-10.24,
5,D11,Unassigned,29.92,83.57,-10.08,-17.92,
5,D12,Background,29.92,0,0,0,
5,E01,Background,29.92,0,0,0,
5,E02,Unassigned,29.92,9.82,-15.94,-28.35,
5,E03,Unassigned,29.92,11.87,-7.24,-12.88,
5,E04,Unassigned,29.92,8.15,-10.27,-18.26,
5,E05,Unassigned,29.92,10.36,-5.51,-9.81,
5,E06,Unassigned,29.92,10.92,-11.88,-21.13,
5,E07,Unassigned,29.92,11.18,-5.71,-10.15,
5,E08,Unassigned,29.92,14.35,2.65,4.72,
5,E09,Unassigned,29.92,9.02,-4.83,-8.59,
5,E10,Unassigned,29.92,75.45,13.31,23.67,
5,E11,Unassigned,29.92,6.63,-10.22,-18.18,
5,E12,Background,29.92,0,0,0,
5,F01,Background,29.92,0,0,0,
5,F02,Unassigned,29.92,8.98,-10.75,-19.11,
5,F03,Unassigned,29.92,10.68,-10.3,-18.32,
5,F04,Unassigned,29.92,6.87,-8.94,-15.9,
5,F05,Unassigned,29.92,10.51,-4.03,-7.16,
5,F06,Unassigned,29.92,13.6,-2.1,-3.73,
5,F07,Unassigned,29.92,5.05,-2.81,-5,
5,F08,Unassigned,29.92,7.04,2.52,4.49,
5,F09,Unassigned,29.92,10,-15.67,-27.87,
5,F10,Unassigned,29.92,12.54,-11.18,-19.88,
5,F11,Unassigned,29.92,12.14,-10.79,-19.2,
5,F12,Background,29.92,0,0,0,
5,G01,Background,29.92,0,0,0,
5,G02,Unassigned,29.92,6.49,-12.56,-22.33,
5,G03,Unassigned,29.92,11.67,-11.71,-20.82,
5,G04,Unassigned,29.92,10.15,-16.1,-28.62,
5,G05,Unassigned,29.92,9.12,-18.87,-33.55,
5,G06,Unassigned,29.92,9.81,-9.21,-16.38,
5,G07,Unassigned,29.92,6.58,-5.35,-9.51,
5,G08,Unassigned,29.92,0.64,-11.23,-19.98,
5,G09,Unassigned,29.92,4.65,-16.92,-30.08,
5,G10,Unassigned,29.92,10.12,-12.33,-21.92,
5,G11,Unassigned,29.92,8.65,-1.23,-2.18,
5,G12,Background,29.92,0,0,0,
5,H01,Background,29.92,0,0,0,
5,H02,Unassigned,29.92,5.6,-4.57,-8.13,
5,H03,Unassigned,29.92,-0.9,-0.3,-0.53,
5,H04,Unassigned,29.92,1.8,-1.08,-1.93,
5,H05,Unassigned,29.92,4.14,-10.67,-18.98,
5,H06,Unassigned,29.92,3.87,-9.81,-17.44,
5,H07,Unassigned,29.92,2.21,-12.78,-22.73,
5,H08,Unassigned,29.92,2.48,-10.32,-18.35,
5,H09,Unassigned,29.92,6.18,-7.23,-12.85,
