Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
3,F05,ND_PBMC,14.96,70.31,27.86,49.54,7
3,F06,T2D_PBMC,14.96,54.41,18.38,32.68,7
3,F07,T2D_PBMC,14.96,56.22,22.81,40.56,7
3,F08,T2D_PBMC,14.96,56.08,28.19,50.13,7
3,F09,T2D_PBMC,14.96,57.61,21.45,38.15,7
3,F10,ND_PBMC (5.0),14.96,73.94,26.65,47.39,7
3,F11,ND_PBMC (5.0),14.96,76.52,25.34,45.06,7
3,F12,Background,14.96,0,0,0,
3,G01,Background,14.96,0,0,0,
3,G02,ND_T,14.96,33.38,9.26,16.47,7
3,G03,ND_T,14.96,37.97,10.86,19.32,7
3,G04,ND_T,14.96,33.93,9.41,16.73,7
3,G05,ND_T,14.96,25.71,9.49,16.88,6
3,G06,T2D_T,14.96,29.19,5.8,10.31,7
3,G07,T2D_T,14.96,34.69,7.9,14.05,7
3,G08,T2D_T,14.96,25.56,10.44,18.56,7
3,G09,T2D_T,14.96,27.45,7.68,13.66,7
3,G10,T2D_T (5.0),14.96,56.87,23.43,41.66,7
3,G11,T2D_T (5.0),14.96,61.6,24.44,43.47,7
3,G12,Background,14.96,0,0,0,
3,H01,Background,14.96,0,0,0,
3,H02,Background,14.96,0,0,0,
3,H03,Background,14.96,0,0,0,
3,H04,Background,14.96,0,0,0,
3,H05,Background,14.96,0,0,0,
3,H06,Background,14.96,0,0,0,
3,H07,Background,14.96,0,0,0,
3,H08,Background,14.96,0,0,0,
3,H09,Background,14.96,0,0,0,
3,H10,Background,14.96,0,0,0,
3,H11,Background,14.96,0,0,0,
3,H12,Background,14.96,0,0,0,
4,A01,Background,21.72,0,0,0,
4,A02,Background,21.72,0,0,0,
4,A03,Background,21.72,0,0,0,
4,A04,Background,21.72,0,0,0,
4,A05,Background,21.72,0,0,0,
4,A06,Background,21.72,0,0,0,
4,A07,Background,21.72,0,0,0,
4,A08,Background,21.72,0,0,0,
4,A09,Background,21.72,0,0,0,
4,A10,Background,21.72,0,0,0,
4,A11,Background,21.72,0,0,0,
4,A12,Background,21.72,0,0,0,
4,B01,Background,21.72,0,0,0,
4,B02,ND_T40 (1.0),21.72,88.65,99.2,176.41,2
4,B03,T2D_T40 (1.0),21.72,67.73,90.41,160.78,2
4,B04,ND_T40 (1.5),21.72,109.47,120.39,214.1,2
4,B05,T2D_T40 (1.5),21.72,58.44,94.59,168.21,2
4,B06,ND_T40,21.72,89,93.66,166.57,2
4,B07,T2D_T40,21.72,52.94,84.66,150.56,2
4,B08,ND_T40 (3.0),21.72,83,118.5,210.74,2
4,B09,T2D_T40 (3.0),21.72,48.36,81.06,144.16,2
4,B10,ND_T40 (5.0),21.72,79.66,100.29,178.36,2
4,B11,T2D_T40 (5.0),21.72,56.5,79.88,142.06,2
4,B12,Background,21.72,0,0,0,
4,C01,Background,21.72,0,0,0,
4,C02,ND_T40 (1.0),21.72,98.48,108.03,192.12,2
4,C03,T2D_T40 (1.0),21.72,66.13,93.09,165.54,2
4,C04,ND_T40 (1.5),21.72,103.95,123.6,219.81,2
4,C05,Unassigned,21.72,-2.58,-0.53,-0.94,2
4,C06,ND_T40,21.72,85.89,99.47,176.9,2
4,C07,T2D_T40,21.72,52.59,102.01,181.41,2
4,C08,ND_T40 (3.0),21.72,82.14,105.99,188.5,2
4,C09,T2D_T40 (3.0),21.72,48.53,78.79,140.12,2
4,C10,ND_T40 (5.0),21.72,75.11,113.59,202.02,2
4,C11,T2D_T40 (5.0),21.72,58.9,89.07,158.4,2
4,C12,Background,21.72,0,0,0,
4,D01,Background,21.72,0,0,0,
4,D02,ND_T40 (1.0),21.72,90.79,105.09,186.89,2
4,D03,Unassigned,21.72,-0.94,0.81,1.44,
4,D04,ND_T40 (1.5),21.72,106.69,127.66,227.04,2
4,D05,Unassigned,21.72,-7.53,-0.76,-1.35,
4,D06,ND_T40,21.72,71.48,92.71,164.88,2
4,D07,Unassigned,21.72,-6.03,0.11,0.19,
4,D08,ND_T40 (3.0),21.72,118.05,142.13,252.77,2
4,D09,T2D_T40 (3.0),21.72,45.64,76.87,136.71,1.714
4,D10,ND_T40 (5.0),21.72,75.1,107.3,190.82,2
4,D11,Unassigned,21.72,-3.15,0.21,0.38,
4,D12,Background,21.72,0,0,0,
4,E01,Background,21.72,0,0,0,
4,E02,ND_T40 (1.0),21.72,84.44,102.74,182.71,2
4,E03,Unassigned,21.72,0.17,0.13,0.24,
4,E04,ND_T40 (1.5),21.72,-1.18,-1.14,-2.03,2
4,E05,Unassigned,21.72,-0.22,1.01,1.79,
4,E06,ND_T40,21.72,95.96,127.85,227.37,2
4,E07,Unassigned,21.72,-2.35,1,1.79,
4,E08,ND_T40 (3.0),21.72,75.39,110.13,195.86,2
4,E09,Unassigned,21.72,-1.93,0.73,1.3,
4,E10,ND_T40 (5.0),21.72,66.28,104.85,186.47,2
4,E11,Unassigned,21.72,-1.19,-0.32,-0.57,
4,E12,Background,21.72,0,0,0,
4,F01,Background,21.72,0,0,0,
4,F02,ND_PBMC,21.72,81.24,23.81,42.35,7
4,F03,ND_PBMC,21.72,80.57,23.06,41.01,7
4,F04,ND_PBMC,21.72,78.09,21.15,37.61,7
4,F05,ND_PBMC,21.72,75.91,25.74,45.78,7
4,F06,T2D_PBMC,21.72,55.5,17.05,30.32,7
4,F07,T2D_PBMC,21.72,57.73,21.95,39.04,7
4,F08,T2D_PBMC,21.72,59.85,25.6,45.52,7
4,F09,T2D_PBMC,21.72,59.83,18.38,32.69,7
4,F10,ND_PBMC (5.0),21.72,78.08,23.44,41.68,7
4,F11,ND_PBMC (5.0),21.72,78.36,22.92,40.77,7
4,F12,Background,21.72,0,0,0,
4,G01,Background,21.72,0,0,0,
4,G02,ND_T,21.72,36.42,9.88,17.58,7
4,G03,ND_T,21.72,40.45,10.52,18.72,7
4,G04,ND_T,21.72,37.1,8.44,15.01,7
4,G05,ND_T,21.72,29.53,9.11,16.2,6
4,G06,T2D_T,21.72,29.38,5.27,9.37,7
4,G07,T2D_T,21.72,33.45,7.2,12.81,7
4,G08,T2D_T,21.72,26.62,9.39,16.7,7
4,G09,T2D_T,21.72,29.77,7.07,12.58,7
4,G10,T2D_T (5.0),21.72,59.11,21.34,37.95,7
4,G11,T2D_T (5.0),21.72,63.55,22.63,40.24,7
4,G12,Background,21.72,0,0,0,
4,H01,Background,21.72,0,0,0,
4,H02,Background,21.72,0,0,0,
4,H03,Background,21.72,0,0,0,
4,H04,Background,21.72,0,0,0,
4,H05,Background,21.72,0,0,0,
4,H06,Background,21.72,0,0,0,
4,H07,Background,21.72,0,0,0,
4,H08,Background,21.72,0,0,0,
4,H09,Background,21.72,0,0,0,
4,H10,Background,21.72,0,0,0,
4,H11,Background,21.72,0,0,0,
4,H12,Background,21.72,0,0,0,
5,A01,Background,28.49,0,0,0,
5,A02,Background,28.49,0,0,0,
5,A03,Background,28.49,0,0,0,
5,A04,Background,28.49,0,0,0,
5,A05,Background,28.49,0,0,0,
5,A06,Background,28.49,0,0,0,
5,A07,Background,28.49,0,0,0,
5,A08,Background,28.49,0,0,0,
5,A09,Background,28.49,0,0,0,
5,A10,Background,28.49,0,0,0,
5,A11,Background,28.49,0,0,0,
5,A12,Background,28.49,0,0,0,
5,B01,Background,28.49,0,0,0,
5,B02,ND_T40 (1.0),28.49,88.96,100.71,179.11,2
5,B03,T2D_T40 (1.0),28.49,66.23,91.4,162.54,2
5,B04,ND_T40 (1.5),28.49,109.32,121.41,215.92,2
5,B05,T2D_T40 (1.5),28.49,58.53,95.44,169.73,2
5,B06,ND_T40,28.49,89.79,93.72,166.67,2
5,B07,T2D_T40,28.49,53.23,87.61,155.8,2
5,B08,ND_T40 (3.0),28.49,82.81,120.41,214.14,2
5,B09,T2D_T40 (3.0),28.49,48.91,81.51,144.95,2
5,B10,ND_T40 (5.0),28.49,78.86,101.21,179.99,2
5,B11,T2D_T40 (5.0),28.49,56.14,81.1,144.23,2
5,B12,Background,28.49,0,0,0,
5,C01,Background,28.49,0,0,0,
5,C02,ND_T40 (1.0),28.49,97.81,107.46,191.11,2
5,C03,T2D_T40 (1.0),28.49,65.99,92.58,164.64,2
5,C04,ND_T40 (1.5),28.49,104.49,121.51,216.09,2
5,C05,Unassigned,28.49,-2.53,-0.47,-0.83,2
5,C06,ND_T40,28.49,88.03,98.85,175.8,2
5,C07,T2D_T40,28.49,52.42,105.24,187.17,2
5,C08,ND_T40 (3.0),28.49,82.19,106.13,188.75,2
5,C09,T2D_T40 (3.0),28.49,48.79,81.23,144.46,2
5,C10,ND_T40 (5.0),28.49,76.8,114.95,204.42,2
5,C11,T2D_T40 (5.0),28.49,57.83,90.66,161.23,2
5,C12,Background,28.49,0,0,0,
5,D01,Background,28.49,0,0,0,
5,D02,ND_T40 (1.0),28.49,90.23,104.42,185.7,2
5,D03,Unassigned,28.49,-1.24,0.55,0.98,
5,D04,ND_T40 (1.5),28.49,106.88,126.06,224.19,2
5,D05,Unassigned,28.49,-5,-0.42,-0.74,
5,D06,ND_T40,28.49,72.06,87.45,155.52,2
5,D07,Unassigned,28.49,-5.11,0,0.01,
5,D08,ND_T40 (3.0),28.49,119.31,141.98,252.49,2
5,D09,T2D_T40 (3.0),28.49,46.91,77.91,138.56,1.714
5,D10,ND_T40 (5.0),28.49,75.08,107.34,190.89,2
5,D11,Unassigned,28.49,-4.08,-0.31,-0.54,
5,D12,Background,28.49,0,0,0,
5,E01,Background,28.49,0,0,0,
5,E02,ND_T40 (1.0),28.49,82.52,103.93,184.82,2
5,E03,Unassigned,28.49,1.28,0.07,0.12,
5,E04,ND_T40 (1.5),28.49,-0.4,-0.82,-1.46,2
5,E05,Unassigned,28.49,1.24,1.02,1.82,
5,E06,ND_T40,28.49,95.74,126.19,224.42,2
5,E07,Unassigned,28.49,-1.07,0.94,1.68,
5,E08,ND_T40 (3.0),28.49,75.16,110.36,196.26,2
5,E09,Unassigned,28.49,-1.78,0.2,0.36,
5,E10,ND_T40 (5.0),28.49,68.41,106.48,189.36,2
5,E11,Unassigned,28.49,-1.94,0.08,0.14,
5,E12,Background,28.49,0,0,0,
5,F01,Background,28.49,0,0,0,
5,F02,ND_PBMC,28.49,83.35,24.14,42.93,7
5,F03,ND_PBMC,28.49,83.69,23.84,42.4,7
5,F04,ND_PBMC,28.49,79.88,21.77,38.71,7
5,F05,ND_PBMC,28.49,79.83,25.54,45.42,7
5,F06,T2D_PBMC,28.49,58.02,16.88,30.01,7
5,F07,T2D_PBMC,28.49,61.38,21.61,38.43,7
5,F08,T2D_PBMC,28.49,62.45,24.73,43.98,7
5,F09,T2D_PBMC,28.49,60.85,18.33,32.61,7
5,F10,ND_PBMC (5.0),28.49,79.88,23.63,42.03,7
5,F11,ND_PBMC (5.0),28.49,81.06,23.72,42.18,7
5,F12,Background,28.49,0,0,0,
5,G01,Background,28.49,0,0,0,
5,G02,ND_T,28.49,38.33,9.62,17.1,7
5,G03,ND_T,28.49,42.62,10.07,17.91,7
5,G04,ND_T,28.49,39.06,8.5,15.11,7
5,G05,ND_T,28.49,30.16,8.84,15.72,6
5,G06,T2D_T,28.49,30.25,4.99,8.88,7
5,G07,T2D_T,28.49,35.27,7.04,12.52,7
5,G08,T2D_T,28.49,29.28,9.27,16.48,7
5,G09,T2D_T,28.49,29.24,7.2,12.8,7
5,G10,T2D_T (5.0),28.49,60.81,21.54,38.31,7
5,G11,T2D_T (5.0),28.49,65,22.28,39.62,7
5,G12,Background,28.49,0,0,0,
5,H01,Background,28.49,0,0,0,
5,H02,Background,28.49,0,0,0,
5,H03,Background,28.49,0,0,0,
5,H04,Background,28.49,0,0,0,
5,H05,Background,28.49,0,0,0,
5,H06,Background,28.49,0,0,0,
5,H07,Background,28.49,0,0,0,
5,H08,Background,28.49,0,0,0,
5,H09,Background,28.49,0,0,0,
5,H10,Background,28.49,0,0,0,
5,H11,Background,28.49,0,0,0,
5,H12,Background,28.49,0,0,0,
6,A01,Background,35.62,0,0,0,
6,A02,Background,35.62,0,0,0,
6,A03,Background,35.62,0,0,0,
6,A04,Background,35.62,0,0,0,
6,A05,Background,35.62,0,0,0,
6,A06,Background,35.62,0,0,0,
6,A07,Background,35.62,0,0,0,
6,A08,Background,35.62,0,0,0,
6,A09,Background,35.62,0,0,0,
6,A10,Background,35.62,0,0,0,
6,A11,Background,35.62,0,0,0,
6,A12,Background,35.62,0,0,0,
6,B01,Background,35.62,0,0,0,
6,B02,ND_T40 (1.0),35.62,31.63,101.3,180.15,2
6,B03,T2D_T40 (1.0),35.62,25.8,114.9,204.33,2
6,B04,ND_T40 (1.5),35.62,39.17,95.69,170.18,2
6,B05,T2D_T40 (1.5),35.62,25.24,114.09,202.89,2
6,B06,ND_T40,35.62,29.84,92.95,165.31,2
6,B07,T2D_T40,35.62,25.06,109.79,195.25,2
6,B08,ND_T40 (3.0),35.62,25.98,107.94,191.96,2
6,B09,T2D_T40 (3.0),35.62,21.51,106.16,188.8,2
6,B10,ND_T40 (5.0),35.62,44.3,176.18,313.31,2
6,B11,T2D_T40 (5.0),35.62,26.25,99.83,177.55,2
6,B12,Background,35.62,0,0,0,
6,C01,Background,35.62,0,0,0,
6,C02,ND_T40 (1.0),35.62,27.16,77.7,138.18,2
6,C03,T2D_T40 (1.0),35.62,34.3,109.18,194.16,2
6,C04,ND_T40 (1.5),35.62,28.94,120.08,213.56,2
6,C05,Unassigned,35.62,-2.06,0.55,0.98,2
6,C06,ND_T40,35.62,31.81,130.94,232.87,2
6,C07,T2D_T40,35.62,23.2,125.26,222.76,2
6,C08,ND_T40 (3.0),35.62,36.15,126.66,225.25,2
6,C09,T2D_T40 (3.0),35.62,20.44,100.34,178.44,2
6,C10,ND_T40 (5.0),35.62,42.53,176.99,314.76,2
