Measurement,Well,Group,Time,OCR,ECAR,PPR,Cell Number
4,C03,T2D_TB40,21.71,105.37,79.28,140.99,1.877272709
4,C04,T2D_TB40 lean,21.71,128.1,96.24,171.14,1.318181805
4,C05,Background,21.71,0,0,0,
4,C06,L_TB40,21.71,124.94,75.17,133.68,1.9
4,C07,Background,21.71,0,0,0,
4,C08,Background,21.71,0,0,0,
4,C09,Background,21.71,0,0,0,
4,C10,Background,21.71,0,0,0,
4,C11,Background,21.71,0,0,0,
4,C12,Background,21.71,0,0,0,
4,D01,Background,21.71,0,0,0,
4,D02,T2D_T40,21.71,-47.78,7.38,13.13,0.6
4,D03,T2D_TB40,21.71,71.13,56.83,101.07,1.99999998
4,D04,T2D_TB40 lean,21.71,19.66,32.95,58.6,1.27272726
4,D05,Background,21.71,0,0,0,
4,D06,L_TB40,21.71,157.25,76.62,136.27,1.9
4,D07,Background,21.71,0,0,0,
4,D08,Background,21.71,0,0,0,
4,D09,Background,21.71,0,0,0,
4,D10,Background,21.71,0,0,0,
4,D11,Background,21.71,0,0,0,
4,D12,Background,21.71,0,0,0,
4,E01,Background,21.71,0,0,0,
4,E02,Background,21.71,0,0,0,
4,E03,Background,21.71,0,0,0,
4,E04,Background,21.71,0,0,0,
4,E05,L_T40,21.71,67.76,44.7,79.49,1.2
4,E06,L_TB40,21.71,151.19,104.64,186.1,1.845454527
4,E07,L_TB40 T2D,21.71,-45.95,13.74,24.44,0.99999999
4,E08,Background,21.71,0,0,0,
4,E09,Background,21.71,0,0,0,
4,E10,Background,21.71,0,0,0,
4,E11,Background,21.71,0,0,0,
4,E12,Background,21.71,0,0,0,
4,F01,Background,21.71,0,0,0,
4,F02,T2D_TB40-B,21.71,105.6,56.97,101.32,2.208
4,F03,T2D_TB40-B,21.71,78.6,39.13,69.58,1.62
4,F04,Background,21.71,0,0,0,
4,F05,Background,21.71,0,0,0,
4,F06,Background,21.71,0,0,0,
4,F07,Background,21.71,0,0,0,
4,F08,Background,21.71,0,0,0,
4,F09,Background,21.71,0,0,0,
4,F10,Background,21.71,0,0,0,
4,F11,Background,21.71,0,0,0,
4,F12,Background,21.71,0,0,0,
4,G01,Background,21.71,0,0,0,
4,G02,T2D_TB40-B,21.71,70.72,49.56,88.14,2.208
4,G03,T2D_TB40-B,21.71,35.48,34.91,62.09,1.62
4,G04,Background,21.71,0,0,0,
4,G05,Background,21.71,0,0,0,
4,G06,Background,21.71,0,0,0,
4,G07,Background,21.71,0,0,0,
4,G08,Background,21.71,0,0,0,
4,G09,Background,21.71,0,0,0,
4,G10,Background,21.71,0,0,0,
4,G11,Background,21.71,0,0,0,
4,G12,Background,21.71,0,0,0,
4,H01,Background,21.71,0,0,0,
4,H02,Background,21.71,0,0,0,
4,H03,Background,21.71,0,0,0,
4,H04,Background,21.71,0,0,0,
4,H05,Background,21.71,0,0,0,
4,H06,Background,21.71,0,0,0,
4,H07,Background,21.71,0,0,0,
4,H08,Background,21.71,0,0,0,
4,H09,Background,21.71,0,0,0,
4,H10,Background,21.71,0,0,0,
4,H11,Background,21.71,0,0,0,
4,H12,Background,21.71,0,0,0,
5,A01,Background,28.47,0,0,0,
5,A02,Background,28.47,0,0,0,
5,A03,Background,28.47,0,0,0,
5,A04,Background,28.47,0,0,0,
5,A05,Background,28.47,0,0,0,
5,A06,Background,28.47,0,0,0,
5,A07,Background,28.47,0,0,0,
5,A08,Background,28.47,0,0,0,
5,A09,Background,28.47,0,0,0,
5,A10,Background,28.47,0,0,0,
5,A11,Background,28.47,0,0,0,
5,A12,Background,28.47,0,0,0,
5,B01,Background,28.47,0,0,0,
5,B02,T2D_T40,28.47,121.21,70.29,125,1.1
5,B03,T2D_TB40,28.47,87.64,77.54,137.89,1.877272709
5,B04,T2D_TB40 lean,28.47,117.66,81.97,145.78,1.318181805
5,B05,L_T40,28.47,0.12,3.74,6.65,0.5
5,B06,L_TB40,28.47,181.49,88.77,157.86,1.72727271
5,B07,L_TB40 T2D,28.47,222.59,94.61,168.25,1.3
5,B08,Background,28.47,0,0,0,
5,B09,Background,28.47,0,0,0,
5,B10,Background,28.47,0,0,0,
5,B11,Background,28.47,0,0,0,
5,B12,Background,28.47,0,0,0,
5,C01,Background,28.47,0,0,0,
5,C02,Background,28.47,0,0,0,
5,C03,T2D_TB40,28.47,110.46,78.42,139.46,1.877272709
5,C04,T2D_TB40 lean,28.47,132.94,95.74,170.27,1.318181805
5,C05,Background,28.47,0,0,0,
5,C06,L_TB40,28.47,128.7,74.67,132.79,1.9
5,C07,Background,28.47,0,0,0,
5,C08,Background,28.47,0,0,0,
5,C09,Background,28.47,0,0,0,
5,C10,Background,28.47,0,0,0,
5,C11,Background,28.47,0,0,0,
5,C12,Background,28.47,0,0,0,
5,D01,Background,28.47,0,0,0,
5,D02,T2D_T40,28.47,-45.95,7.19,12.79,0.6
5,D03,T2D_TB40,28.47,73.83,57.55,102.34,1.99999998
5,D04,T2D_TB40 lean,28.47,22.04,33.47,59.52,1.27272726
5,D05,Background,28.47,0,0,0,
5,D06,L_TB40,28.47,156.56,76.11,135.36,1.9
5,D07,Background,28.47,0,0,0,
5,D08,Background,28.47,0,0,0,
5,D09,Background,28.47,0,0,0,
5,D10,Background,28.47,0,0,0,
5,D11,Background,28.47,0,0,0,
5,D12,Background,28.47,0,0,0,
5,E01,Background,28.47,0,0,0,
5,E02,Background,28.47,0,0,0,
5,E03,Background,28.47,0,0,0,
5,E04,Background,28.47,0,0,0,
5,E05,L_T40,28.47,70.22,44.69,79.48,1.2
5,E06,L_TB40,28.47,156.89,104,184.95,1.845454527
5,E07,L_TB40 T2D,28.47,-44.14,13.87,24.67,0.99999999
5,E08,Background,28.47,0,0,0,
5,E09,Background,28.47,0,0,0,
5,E10,Background,28.47,0,0,0,
5,E11,Background,28.47,0,0,0,
5,E12,Background,28.47,0,0,0,
5,F01,Background,28.47,0,0,0,
5,F02,T2D_TB40-B,28.47,109.37,56.38,100.27,2.208
5,F03,T2D_TB40-B,28.47,81.82,38.73,68.88,1.62
5,F04,Background,28.47,0,0,0,
5,F05,Background,28.47,0,0,0,
5,F06,Background,28.47,0,0,0,
5,F07,Background,28.47,0,0,0,
5,F08,Background,28.47,0,0,0,
5,F09,Background,28.47,0,0,0,
5,F10,Background,28.47,0,0,0,
5,F11,Background,28.47,0,0,0,
5,F12,Background,28.47,0,0,0,
5,G01,Background,28.47,0,0,0,
5,G02,T2D_TB40-B,28.47,72.93,48.72,86.65,2.208
5,G03,T2D_TB40-B,28.47,38.03,34.25,60.91,1.62
5,G04,Background,28.47,0,0,0,
5,G05,Background,28.47,0,0,0,
5,G06,Background,28.47,0,0,0,
5,G07,Background,28.47,0,0,0,
5,G08,Background,28.47,0,0,0,
5,G09,Background,28.47,0,0,0,
5,G10,Background,28.47,0,0,0,
5,G11,Background,28.47,0,0,0,
5,G12,Background,28.47,0,0,0,
5,H01,Background,28.47,0,0,0,
5,H02,Background,28.47,0,0,0,
5,H03,Background,28.47,0,0,0,
5,H04,Background,28.47,0,0,0,
5,H05,Background,28.47,0,0,0,
5,H06,Background,28.47,0,0,0,
5,H07,Background,28.47,0,0,0,
5,H08,Background,28.47,0,0,0,
5,H09,Background,28.47,0,0,0,
5,H10,Background,28.47,0,0,0,
5,H11,Background,28.47,0,0,0,
5,H12,Background,28.47,0,0,0,
6,A01,Background,35.59,0,0,0,
6,A02,Background,35.59,0,0,0,
6,A03,Background,35.59,0,0,0,
6,A04,Background,35.59,0,0,0,
6,A05,Background,35.59,0,0,0,
6,A06,Background,35.59,0,0,0,
6,A07,Background,35.59,0,0,0,
6,A08,Background,35.59,0,0,0,
6,A09,Background,35.59,0,0,0,
6,A10,Background,35.59,0,0,0,
6,A11,Background,35.59,0,0,0,
6,A12,Background,35.59,0,0,0,
6,B01,Background,35.59,0,0,0,
6,B02,T2D_T40,35.59,77.78,80.5,143.16,1.1
6,B03,T2D_TB40,35.59,50.65,80.09,142.42,1.877272709
6,B04,T2D_TB40 lean,35.59,57.41,87.47,155.56,1.318181805
6,B05,L_T40,35.59,-15.33,5.08,9.04,0.5
6,B06,L_TB40,35.59,148.9,100.56,178.84,1.72727271
6,B07,L_TB40 T2D,35.59,171.71,107.97,192.02,1.3
6,B08,Background,35.59,0,0,0,
6,B09,Background,35.59,0,0,0,
6,B10,Background,35.59,0,0,0,
6,B11,Background,35.59,0,0,0,
6,B12,Background,35.59,0,0,0,
6,C01,Background,35.59,0,0,0,
6,C02,Background,35.59,0,0,0,
6,C03,T2D_TB40,35.59,78.8,80.84,143.77,1.877272709
6,C04,T2D_TB40 lean,35.59,78.31,104.1,185.13,1.318181805
6,C05,Background,35.59,0,0,0,
6,C06,L_TB40,35.59,79.45,88.05,156.59,1.9
6,C07,Background,35.59,0,0,0,
6,C08,Background,35.59,0,0,0,
6,C09,Background,35.59,0,0,0,
6,C10,Background,35.59,0,0,0,
6,C11,Background,35.59,0,0,0,
6,C12,Background,35.59,0,0,0,
6,D01,Background,35.59,0,0,0,
6,D02,T2D_T40,35.59,-59.33,5.9,10.49,0.6
6,D03,T2D_TB40,35.59,30.39,55.93,99.46,1.99999998
6,D04,T2D_TB40 lean,35.59,-13.85,44.93,79.9,1.27272726
6,D05,Background,35.59,0,0,0,
6,D06,L_TB40,35.59,116.52,89.36,158.91,1.9
6,D07,Background,35.59,0,0,0,
6,D08,Background,35.59,0,0,0,
6,D09,Background,35.59,0,0,0,
6,D10,Background,35.59,0,0,0,
6,D11,Background,35.59,0,0,0,
6,D12,Background,35.59,0,0,0,
6,E01,Background,35.59,0,0,0,
6,E02,Background,35.59,0,0,0,
6,E03,Background,35.59,0,0,0,
6,E04,Background,35.59,0,0,0,
6,E05,L_T40,35.59,38.11,51.1,90.88,1.2
6,E06,L_TB40,35.59,82.29,114.24,203.16,1.845454527
6,E07,L_TB40 T2D,35.59,-61.19,16.79,29.87,0.99999999
6,E08,Background,35.59,0,0,0,
6,E09,Background,35.59,0,0,0,
6,E10,Background,35.59,0,0,0,
6,E11,Background,35.59,0,0,0,
6,E12,Background,35.59,0,0,0,
6,F01,Background,35.59,0,0,0,
6,F02,T2D_TB40-B,35.59,51.87,72.92,129.68,2.208
6,F03,T2D_TB40-B,35.59,63.75,41.02,72.96,1.62
6,F04,Background,35.59,0,0,0,
6,F05,Background,35.59,0,0,0,
6,F06,Background,35.59,0,0,0,
6,F07,Background,35.59,0,0,0,
6,F08,Background,35.59,0,0,0,
6,F09,Background,35.59,0,0,0,
6,F10,Background,35.59,0,0,0,
6,F11,Background,35.59,0,0,0,
6,F12,Background,35.59,0,0,0,
6,G01,Background,35.59,0,0,0,
6,G02,T2D_TB40-B,35.59,31.67,57.03,101.43,2.208
6,G03,T2D_TB40-B,35.59,15.58,38.15,67.84,1.62
6,G04,Background,35.59,0,0,0,
6,G05,Background,35.59,0,0,0,
6,G06,Background,35.59,0,0,0,
6,G07,Background,35.59,0,0,0,
6,G08,Background,35.59,0,0,0,
6,G09,Background,35.59,0,0,0,
6,G10,Background,35.59,0,0,0,
6,G11,Background,35.59,0,0,0,
6,G12,Background,35.59,0,0,0,
6,H01,Background,35.59,0,0,0,
6,H02,Background,35.59,0,0,0,
6,H03,Background,35.59,0,0,0,
6,H04,Background,35.59,0,0,0,
6,H05,Background,35.59,0,0,0,
6,H06,Background,35.59,0,0,0,
6,H07,Background,35.59,0,0,0,
6,H08,Background,35.59,0,0,0,
6,H09,Background,35.59,0,0,0,
6,H10,Background,35.59,0,0,0,
6,H11,Background,35.59,0,0,0,
6,H12,Background,35.59,0,0,0,
7,A01,Background,42.4,0,0,0,
7,A02,Background,42.4,0,0,0,
7,A03,Background,42.4,0,0,0,
7,A04,Background,42.4,0,0,0,
7,A05,Background,42.4,0,0,0,
7,A06,Background,42.4,0,0,0,
7,A07,Background,42.4,0,0,0,
7,A08,Background,42.4,0,0,0,
7,A09,Background,42.4,0,0,0,
7,A10,Background,42.4,0,0,0,
7,A11,Background,42.4,0,0,0,
7,A12,Background,42.4,0,0,0,
7,B01,Background,42.4,0,0,0,
7,B02,T2D_T40,42.4,72.13,92.89,165.2,1.1
7,B03,T2D_TB40,42.4,11.92,88.29,157.01,1.877272709
7,B04,T2D_TB40 lean,42.4,21.17,97.18,172.82,1.318181805
7,B05,L_T40,42.4,-15.12,5.62,9.99,0.5
7,B06,L_TB40,42.4,112.06,111.69,198.63,1.72727271
7,B07,L_TB40 T2D,42.4,131.83,114.71,204,1.3
7,B08,Background,42.4,0,0,0,
7,B09,Background,42.4,0,0,0,
7,B10,Background,42.4,0,0,0,
7,B11,Background,42.4,0,0,0,
7,B12,Background,42.4,0,0,0,
7,C01,Background,42.4,0,0,0,
7,C02,Background,42.4,0,0,0,
7,C03,T2D_TB40,42.4,53.58,86.87,154.48,1.877272709
7,C04,T2D_TB40 lean,42.4,39.1,112.99,200.94,1.318181805
7,C05,Background,42.4,0,0,0,
7,C06,L_TB40,42.4,35.12,92.98,165.36,1.9
7,C07,Background,42.4,0,0,0,
7,C08,Background,42.4,0,0,0,
7,C09,Background,42.4,0,0,0,
7,C10,Background,42.4,0,0,0,
7,C11,Background,42.4,0,0,0,
7,C12,Background,42.4,0,0,0,
7,D01,Background,42.4,0,0,0,
7,D02,T2D_T40,42.4,-62.17,6.64,11.8,0.6
7,D03,T2D_TB40,42.4,12.55,65.45,116.39,1.99999998
7,D04,T2D_TB40 lean,42.4,-15.1,51.39,91.4,1.27272726
7,D05,Background,42.4,0,0,0,
7,D06,L_TB40,42.4,70.5,97.78,173.89,1.9
7,D07,Background,42.4,0,0,0,
7,D08,Background,42.4,0,0,0,
7,D09,Background,42.4,0,0,0,
7,D10,Background,42.4,0,0,0,
7,D11,Background,42.4,0,0,0,
7,D12,Background,42.4,0,0,0,
7,E01,Background,42.4,0,0,0,
7,E02,Background,42.4,0,0,0,
